Symbol,Refdate,Starttime,Endtime
QQQ,20010530,20010530-09:30:00,20010530-16:15:00
QQQ,20010531,20010531-09:30:00,20010531-16:15:00
QQQ,20010601,20010601-09:30:00,20010601-16:15:00
QQQ,20010604,20010604-09:30:00,20010604-16:15:00
QQQ,20010605,20010605-09:30:00,20010605-16:15:00
QQQ,20010606,20010606-09:30:00,20010606-16:15:00
QQQ,20010607,20010607-09:30:00,20010607-16:15:00
QQQ,20010608,20010608-09:30:00,20010608-16:15:00
QQQ,20010611,20010611-09:30:00,20010611-16:15:00
QQQ,20010612,20010612-09:30:00,20010612-16:15:00
QQQ,20010613,20010613-09:30:00,20010613-16:15:00
QQQ,20010614,20010614-09:30:00,20010614-16:15:00
QQQ,20010615,20010615-09:30:00,20010615-16:15:00
QQQ,20010618,20010618-09:30:00,20010618-16:15:00
QQQ,20010619,20010619-09:30:00,20010619-16:15:00
QQQ,20010620,20010620-09:30:00,20010620-16:15:00
QQQ,20010621,20010621-09:30:00,20010621-16:15:00
QQQ,20010622,20010622-09:30:00,20010622-16:15:00
QQQ,20010625,20010625-09:30:00,20010625-16:15:00
QQQ,20010626,20010626-09:30:00,20010626-16:15:00
QQQ,20010627,20010627-09:30:00,20010627-16:15:00
QQQ,20010628,20010628-09:30:00,20010628-16:15:00
QQQ,20010629,20010629-09:30:00,20010629-16:15:00
QQQ,20010702,20010702-09:30:00,20010702-16:15:00
QQQ,20010703,20010703-09:30:00,20010703-16:15:00
QQQ,20010704,20010704-09:30:00,20010704-16:15:00
QQQ,20010705,20010705-09:30:00,20010705-16:15:00
QQQ,20010706,20010706-09:30:00,20010706-16:15:00
QQQ,20010709,20010709-09:30:00,20010709-16:15:00
QQQ,20010710,20010710-09:30:00,20010710-16:15:00
QQQ,20010711,20010711-09:30:00,20010711-16:15:00
QQQ,20010712,20010712-09:30:00,20010712-16:15:00
QQQ,20010713,20010713-09:30:00,20010713-16:15:00
QQQ,20010716,20010716-09:30:00,20010716-16:15:00
QQQ,20010717,20010717-09:30:00,20010717-16:15:00
QQQ,20010718,20010718-09:30:00,20010718-16:15:00
QQQ,20010719,20010719-09:30:00,20010719-16:15:00
QQQ,20010720,20010720-09:30:00,20010720-16:15:00
QQQ,20010723,20010723-09:30:00,20010723-16:15:00
QQQ,20010724,20010724-09:30:00,20010724-16:15:00
QQQ,20010725,20010725-09:30:00,20010725-16:15:00
QQQ,20010726,20010726-09:30:00,20010726-16:15:00
QQQ,20010727,20010727-09:30:00,20010727-16:15:00
QQQ,20010730,20010730-09:30:00,20010730-16:15:00
QQQ,20010731,20010731-09:30:00,20010731-16:15:00
QQQ,20010801,20010801-09:30:00,20010801-16:15:00
QQQ,20010802,20010802-09:30:00,20010802-16:15:00
QQQ,20010803,20010803-09:30:00,20010803-16:15:00
QQQ,20010806,20010806-09:30:00,20010806-16:15:00
QQQ,20010807,20010807-09:30:00,20010807-16:15:00
QQQ,20010808,20010808-09:30:00,20010808-16:15:00
QQQ,20010809,20010809-09:30:00,20010809-16:15:00
QQQ,20010810,20010810-09:30:00,20010810-16:15:00
QQQ,20010813,20010813-09:30:00,20010813-16:15:00
QQQ,20010814,20010814-09:30:00,20010814-16:15:00
QQQ,20010815,20010815-09:30:00,20010815-16:15:00
QQQ,20010816,20010816-09:30:00,20010816-16:15:00
QQQ,20010817,20010817-09:30:00,20010817-16:15:00
QQQ,20010820,20010820-09:30:00,20010820-16:15:00
QQQ,20010821,20010821-09:30:00,20010821-16:15:00
QQQ,20010822,20010822-09:30:00,20010822-16:15:00
QQQ,20010823,20010823-09:30:00,20010823-16:15:00
QQQ,20010824,20010824-09:30:00,20010824-16:15:00
QQQ,20010827,20010827-09:30:00,20010827-16:15:00
QQQ,20010828,20010828-09:30:00,20010828-16:15:00
QQQ,20010829,20010829-09:30:00,20010829-16:15:00
QQQ,20010830,20010830-09:30:00,20010830-16:15:00
QQQ,20010831,20010831-09:30:00,20010831-16:15:00
QQQ,20010903,20010903-09:30:00,20010903-16:15:00
QQQ,20010904,20010904-09:30:00,20010904-16:15:00
QQQ,20010905,20010905-09:30:00,20010905-16:15:00
QQQ,20010906,20010906-09:30:00,20010906-16:15:00
QQQ,20010907,20010907-09:30:00,20010907-16:15:00
QQQ,20010910,20010910-09:30:00,20010910-16:15:00
QQQ,20010911,20010911-09:30:00,20010911-16:15:00
QQQ,20010912,20010912-09:30:00,20010912-16:15:00
QQQ,20010913,20010913-09:30:00,20010913-16:15:00
QQQ,20010914,20010914-09:30:00,20010914-16:15:00
QQQ,20010917,20010917-09:30:00,20010917-16:15:00
QQQ,20010918,20010918-09:30:00,20010918-16:15:00
QQQ,20010919,20010919-09:30:00,20010919-16:15:00
QQQ,20010920,20010920-09:30:00,20010920-16:15:00
QQQ,20010921,20010921-09:30:00,20010921-16:15:00
QQQ,20010924,20010924-09:30:00,20010924-16:15:00
QQQ,20010925,20010925-09:30:00,20010925-16:15:00
QQQ,20010926,20010926-09:30:00,20010926-16:15:00
QQQ,20010927,20010927-09:30:00,20010927-16:15:00
QQQ,20010928,20010928-09:30:00,20010928-16:15:00
QQQ,20011001,20011001-09:30:00,20011001-16:15:00
QQQ,20011002,20011002-09:30:00,20011002-16:15:00
QQQ,20011003,20011003-09:30:00,20011003-16:15:00
QQQ,20011004,20011004-09:30:00,20011004-16:15:00
QQQ,20011005,20011005-09:30:00,20011005-16:15:00
QQQ,20011008,20011008-09:30:00,20011008-16:15:00
QQQ,20011009,20011009-09:30:00,20011009-16:15:00
QQQ,20011010,20011010-09:30:00,20011010-16:15:00
QQQ,20011011,20011011-09:30:00,20011011-16:15:00
QQQ,20011012,20011012-09:30:00,20011012-16:15:00
QQQ,20011015,20011015-09:30:00,20011015-16:15:00
QQQ,20011016,20011016-09:30:00,20011016-16:15:00
QQQ,20011017,20011017-09:30:00,20011017-16:15:00
QQQ,20011018,20011018-09:30:00,20011018-16:15:00
QQQ,20011019,20011019-09:30:00,20011019-16:15:00
QQQ,20011022,20011022-09:30:00,20011022-16:15:00
QQQ,20011023,20011023-09:30:00,20011023-16:15:00
QQQ,20011024,20011024-09:30:00,20011024-16:15:00
QQQ,20011025,20011025-09:30:00,20011025-16:15:00
QQQ,20011026,20011026-09:30:00,20011026-16:15:00
QQQ,20011029,20011029-09:30:00,20011029-16:15:00
QQQ,20011030,20011030-09:30:00,20011030-16:15:00
QQQ,20011031,20011031-09:30:00,20011031-16:15:00
QQQ,20011101,20011101-09:30:00,20011101-16:15:00
QQQ,20011102,20011102-09:30:00,20011102-16:15:00
QQQ,20011105,20011105-09:30:00,20011105-16:15:00
QQQ,20011106,20011106-09:30:00,20011106-16:15:00
QQQ,20011107,20011107-09:30:00,20011107-16:15:00
QQQ,20011108,20011108-09:30:00,20011108-16:15:00
QQQ,20011109,20011109-09:30:00,20011109-16:15:00
QQQ,20011112,20011112-09:30:00,20011112-16:15:00
QQQ,20011113,20011113-09:30:00,20011113-16:15:00
QQQ,20011114,20011114-09:30:00,20011114-16:15:00
QQQ,20011115,20011115-09:30:00,20011115-16:15:00
QQQ,20011116,20011116-09:30:00,20011116-16:15:00
QQQ,20011119,20011119-09:30:00,20011119-16:15:00
QQQ,20011120,20011120-09:30:00,20011120-16:15:00
QQQ,20011121,20011121-09:30:00,20011121-16:15:00
QQQ,20011122,20011122-09:30:00,20011122-16:15:00
QQQ,20011123,20011123-09:30:00,20011123-16:15:00
QQQ,20011126,20011126-09:30:00,20011126-16:15:00
QQQ,20011127,20011127-09:30:00,20011127-16:15:00
QQQ,20011128,20011128-09:30:00,20011128-16:15:00
QQQ,20011129,20011129-09:30:00,20011129-16:15:00
QQQ,20011130,20011130-09:30:00,20011130-16:15:00
QQQ,20011203,20011203-09:30:00,20011203-16:15:00
QQQ,20011204,20011204-09:30:00,20011204-16:15:00
QQQ,20011205,20011205-09:30:00,20011205-16:15:00
QQQ,20011206,20011206-09:30:00,20011206-16:15:00
QQQ,20011207,20011207-09:30:00,20011207-16:15:00
QQQ,20011210,20011210-09:30:00,20011210-16:15:00
QQQ,20011211,20011211-09:30:00,20011211-16:15:00
QQQ,20011212,20011212-09:30:00,20011212-16:15:00
QQQ,20011213,20011213-09:30:00,20011213-16:15:00
QQQ,20011214,20011214-09:30:00,20011214-16:15:00
QQQ,20011217,20011217-09:30:00,20011217-16:15:00
QQQ,20011218,20011218-09:30:00,20011218-16:15:00
QQQ,20011219,20011219-09:30:00,20011219-16:15:00
QQQ,20011220,20011220-09:30:00,20011220-16:15:00
QQQ,20011221,20011221-09:30:00,20011221-16:15:00
QQQ,20011224,20011224-09:30:00,20011224-16:15:00
QQQ,20011225,20011225-09:30:00,20011225-16:15:00
QQQ,20011226,20011226-09:30:00,20011226-16:15:00
QQQ,20011227,20011227-09:30:00,20011227-16:15:00
QQQ,20011228,20011228-09:30:00,20011228-16:15:00
QQQ,20011231,20011231-09:30:00,20011231-16:15:00
QQQ,20020101,20020101-09:30:00,20020101-16:15:00
QQQ,20020102,20020102-09:30:00,20020102-16:15:00
QQQ,20020103,20020103-09:30:00,20020103-16:15:00
QQQ,20020104,20020104-09:30:00,20020104-16:15:00
QQQ,20020107,20020107-09:30:00,20020107-16:15:00
QQQ,20020108,20020108-09:30:00,20020108-16:15:00
QQQ,20020109,20020109-09:30:00,20020109-16:15:00
QQQ,20020110,20020110-09:30:00,20020110-16:15:00
QQQ,20020111,20020111-09:30:00,20020111-16:15:00
QQQ,20020114,20020114-09:30:00,20020114-16:15:00
QQQ,20020115,20020115-09:30:00,20020115-16:15:00
QQQ,20020116,20020116-09:30:00,20020116-16:15:00
QQQ,20020117,20020117-09:30:00,20020117-16:15:00
QQQ,20020118,20020118-09:30:00,20020118-16:15:00
QQQ,20020121,20020121-09:30:00,20020121-16:15:00
QQQ,20020122,20020122-09:30:00,20020122-16:15:00
QQQ,20020123,20020123-09:30:00,20020123-16:15:00
QQQ,20020124,20020124-09:30:00,20020124-16:15:00
QQQ,20020125,20020125-09:30:00,20020125-16:15:00
QQQ,20020128,20020128-09:30:00,20020128-16:15:00
QQQ,20020129,20020129-09:30:00,20020129-16:15:00
QQQ,20020130,20020130-09:30:00,20020130-16:15:00
QQQ,20020131,20020131-09:30:00,20020131-16:15:00
QQQ,20020201,20020201-09:30:00,20020201-16:15:00
QQQ,20020204,20020204-09:30:00,20020204-16:15:00
QQQ,20020205,20020205-09:30:00,20020205-16:15:00
QQQ,20020206,20020206-09:30:00,20020206-16:15:00
QQQ,20020207,20020207-09:30:00,20020207-16:15:00
QQQ,20020208,20020208-09:30:00,20020208-16:15:00
QQQ,20020211,20020211-09:30:00,20020211-16:15:00
QQQ,20020212,20020212-09:30:00,20020212-16:15:00
QQQ,20020213,20020213-09:30:00,20020213-16:15:00
QQQ,20020214,20020214-09:30:00,20020214-16:15:00
QQQ,20020215,20020215-09:30:00,20020215-16:15:00
QQQ,20020218,20020218-09:30:00,20020218-16:15:00
QQQ,20020219,20020219-09:30:00,20020219-16:15:00
QQQ,20020220,20020220-09:30:00,20020220-16:15:00
QQQ,20020221,20020221-09:30:00,20020221-16:15:00
QQQ,20020222,20020222-09:30:00,20020222-16:15:00
QQQ,20020225,20020225-09:30:00,20020225-16:15:00
QQQ,20020226,20020226-09:30:00,20020226-16:15:00
QQQ,20020227,20020227-09:30:00,20020227-16:15:00
QQQ,20020228,20020228-09:30:00,20020228-16:15:00
QQQ,20020301,20020301-09:30:00,20020301-16:15:00
QQQ,20020304,20020304-09:30:00,20020304-16:15:00
QQQ,20020305,20020305-09:30:00,20020305-16:15:00
QQQ,20020306,20020306-09:30:00,20020306-16:15:00
QQQ,20020307,20020307-09:30:00,20020307-16:15:00
QQQ,20020308,20020308-09:30:00,20020308-16:15:00
QQQ,20020311,20020311-09:30:00,20020311-16:15:00
QQQ,20020312,20020312-09:30:00,20020312-16:15:00
QQQ,20020313,20020313-09:30:00,20020313-16:15:00
QQQ,20020314,20020314-09:30:00,20020314-16:15:00
QQQ,20020315,20020315-09:30:00,20020315-16:15:00
QQQ,20020318,20020318-09:30:00,20020318-16:15:00
QQQ,20020319,20020319-09:30:00,20020319-16:15:00
QQQ,20020320,20020320-09:30:00,20020320-16:15:00
QQQ,20020321,20020321-09:30:00,20020321-16:15:00
QQQ,20020322,20020322-09:30:00,20020322-16:15:00
QQQ,20020325,20020325-09:30:00,20020325-16:15:00
QQQ,20020326,20020326-09:30:00,20020326-16:15:00
QQQ,20020327,20020327-09:30:00,20020327-16:15:00
QQQ,20020328,20020328-09:30:00,20020328-16:15:00
QQQ,20020329,20020329-09:30:00,20020329-16:15:00
QQQ,20020401,20020401-09:30:00,20020401-16:15:00
QQQ,20020402,20020402-09:30:00,20020402-16:15:00
QQQ,20020403,20020403-09:30:00,20020403-16:15:00
QQQ,20020404,20020404-09:30:00,20020404-16:15:00
QQQ,20020405,20020405-09:30:00,20020405-16:15:00
QQQ,20020408,20020408-09:30:00,20020408-16:15:00
QQQ,20020409,20020409-09:30:00,20020409-16:15:00
QQQ,20020410,20020410-09:30:00,20020410-16:15:00
QQQ,20020411,20020411-09:30:00,20020411-16:15:00
QQQ,20020412,20020412-09:30:00,20020412-16:15:00
QQQ,20020415,20020415-09:30:00,20020415-16:15:00
QQQ,20020416,20020416-09:30:00,20020416-16:15:00
QQQ,20020417,20020417-09:30:00,20020417-16:15:00
QQQ,20020418,20020418-09:30:00,20020418-16:15:00
QQQ,20020419,20020419-09:30:00,20020419-16:15:00
QQQ,20020422,20020422-09:30:00,20020422-16:15:00
QQQ,20020423,20020423-09:30:00,20020423-16:15:00
QQQ,20020424,20020424-09:30:00,20020424-16:15:00
QQQ,20020425,20020425-09:30:00,20020425-16:15:00
QQQ,20020426,20020426-09:30:00,20020426-16:15:00
QQQ,20020429,20020429-09:30:00,20020429-16:15:00
QQQ,20020430,20020430-09:30:00,20020430-16:15:00
QQQ,20020501,20020501-09:30:00,20020501-16:15:00
QQQ,20020502,20020502-09:30:00,20020502-16:15:00
QQQ,20020503,20020503-09:30:00,20020503-16:15:00
QQQ,20020506,20020506-09:30:00,20020506-16:15:00
QQQ,20020507,20020507-09:30:00,20020507-16:15:00
QQQ,20020508,20020508-09:30:00,20020508-16:15:00
QQQ,20020509,20020509-09:30:00,20020509-16:15:00
QQQ,20020510,20020510-09:30:00,20020510-16:15:00
QQQ,20020513,20020513-09:30:00,20020513-16:15:00
QQQ,20020514,20020514-09:30:00,20020514-16:15:00
QQQ,20020515,20020515-09:30:00,20020515-16:15:00
QQQ,20020516,20020516-09:30:00,20020516-16:15:00
QQQ,20020517,20020517-09:30:00,20020517-16:15:00
QQQ,20020520,20020520-09:30:00,20020520-16:15:00
QQQ,20020521,20020521-09:30:00,20020521-16:15:00
QQQ,20020522,20020522-09:30:00,20020522-16:15:00
QQQ,20020523,20020523-09:30:00,20020523-16:15:00
QQQ,20020524,20020524-09:30:00,20020524-16:15:00
QQQ,20020527,20020527-09:30:00,20020527-16:15:00
QQQ,20020528,20020528-09:30:00,20020528-16:15:00
QQQ,20020529,20020529-09:30:00,20020529-16:15:00
QQQ,20020530,20020530-09:30:00,20020530-16:15:00
QQQ,20020531,20020531-09:30:00,20020531-16:15:00
QQQ,20020603,20020603-09:30:00,20020603-16:15:00
QQQ,20020604,20020604-09:30:00,20020604-16:15:00
QQQ,20020605,20020605-09:30:00,20020605-16:15:00
QQQ,20020606,20020606-09:30:00,20020606-16:15:00
QQQ,20020607,20020607-09:30:00,20020607-16:15:00
QQQ,20020610,20020610-09:30:00,20020610-16:15:00
QQQ,20020611,20020611-09:30:00,20020611-16:15:00
QQQ,20020612,20020612-09:30:00,20020612-16:15:00
QQQ,20020613,20020613-09:30:00,20020613-16:15:00
QQQ,20020614,20020614-09:30:00,20020614-16:15:00
QQQ,20020617,20020617-09:30:00,20020617-16:15:00
QQQ,20020618,20020618-09:30:00,20020618-16:15:00
QQQ,20020619,20020619-09:30:00,20020619-16:15:00
QQQ,20020620,20020620-09:30:00,20020620-16:15:00
QQQ,20020621,20020621-09:30:00,20020621-16:15:00
QQQ,20020624,20020624-09:30:00,20020624-16:15:00
QQQ,20020625,20020625-09:30:00,20020625-16:15:00
QQQ,20020626,20020626-09:30:00,20020626-16:15:00
QQQ,20020627,20020627-09:30:00,20020627-16:15:00
QQQ,20020628,20020628-09:30:00,20020628-16:15:00
QQQ,20020701,20020701-09:30:00,20020701-16:15:00
QQQ,20020702,20020702-09:30:00,20020702-16:15:00
QQQ,20020703,20020703-09:30:00,20020703-16:15:00
QQQ,20020704,20020704-09:30:00,20020704-16:15:00
QQQ,20020705,20020705-09:30:00,20020705-16:15:00
QQQ,20020708,20020708-09:30:00,20020708-16:15:00
QQQ,20020709,20020709-09:30:00,20020709-16:15:00
QQQ,20020710,20020710-09:30:00,20020710-16:15:00
QQQ,20020711,20020711-09:30:00,20020711-16:15:00
QQQ,20020712,20020712-09:30:00,20020712-16:15:00
QQQ,20020715,20020715-09:30:00,20020715-16:15:00
QQQ,20020716,20020716-09:30:00,20020716-16:15:00
QQQ,20020717,20020717-09:30:00,20020717-16:15:00
QQQ,20020718,20020718-09:30:00,20020718-16:15:00
QQQ,20020719,20020719-09:30:00,20020719-16:15:00
QQQ,20020722,20020722-09:30:00,20020722-16:15:00
QQQ,20020723,20020723-09:30:00,20020723-16:15:00
QQQ,20020724,20020724-09:30:00,20020724-16:15:00
QQQ,20020725,20020725-09:30:00,20020725-16:15:00
QQQ,20020726,20020726-09:30:00,20020726-16:15:00
QQQ,20020729,20020729-09:30:00,20020729-16:15:00
QQQ,20020730,20020730-09:30:00,20020730-16:15:00
QQQ,20020731,20020731-09:30:00,20020731-16:15:00
QQQ,20020801,20020801-09:30:00,20020801-16:15:00
QQQ,20020802,20020802-09:30:00,20020802-16:15:00
QQQ,20020805,20020805-09:30:00,20020805-16:15:00
QQQ,20020806,20020806-09:30:00,20020806-16:15:00
QQQ,20020807,20020807-09:30:00,20020807-16:15:00
QQQ,20020808,20020808-09:30:00,20020808-16:15:00
QQQ,20020809,20020809-09:30:00,20020809-16:15:00
QQQ,20020812,20020812-09:30:00,20020812-16:15:00
QQQ,20020813,20020813-09:30:00,20020813-16:15:00
QQQ,20020814,20020814-09:30:00,20020814-16:15:00
QQQ,20020815,20020815-09:30:00,20020815-16:15:00
QQQ,20020816,20020816-09:30:00,20020816-16:15:00
QQQ,20020819,20020819-09:30:00,20020819-16:15:00
QQQ,20020820,20020820-09:30:00,20020820-16:15:00
QQQ,20020821,20020821-09:30:00,20020821-16:15:00
QQQ,20020822,20020822-09:30:00,20020822-16:15:00
QQQ,20020823,20020823-09:30:00,20020823-16:15:00
QQQ,20020826,20020826-09:30:00,20020826-16:15:00
QQQ,20020827,20020827-09:30:00,20020827-16:15:00
QQQ,20020828,20020828-09:30:00,20020828-16:15:00
QQQ,20020829,20020829-09:30:00,20020829-16:15:00
QQQ,20020830,20020830-09:30:00,20020830-16:15:00
QQQ,20020902,20020902-09:30:00,20020902-16:15:00
QQQ,20020903,20020903-09:30:00,20020903-16:15:00
QQQ,20020904,20020904-09:30:00,20020904-16:15:00
QQQ,20020905,20020905-09:30:00,20020905-16:15:00
QQQ,20020906,20020906-09:30:00,20020906-16:15:00
QQQ,20020909,20020909-09:30:00,20020909-16:15:00
QQQ,20020910,20020910-09:30:00,20020910-16:15:00
QQQ,20020911,20020911-09:30:00,20020911-16:15:00
QQQ,20020912,20020912-09:30:00,20020912-16:15:00
QQQ,20020913,20020913-09:30:00,20020913-16:15:00
QQQ,20020916,20020916-09:30:00,20020916-16:15:00
QQQ,20020917,20020917-09:30:00,20020917-16:15:00
QQQ,20020918,20020918-09:30:00,20020918-16:15:00
QQQ,20020919,20020919-09:30:00,20020919-16:15:00
QQQ,20020920,20020920-09:30:00,20020920-16:15:00
QQQ,20020923,20020923-09:30:00,20020923-16:15:00
QQQ,20020924,20020924-09:30:00,20020924-16:15:00
QQQ,20020925,20020925-09:30:00,20020925-16:15:00
QQQ,20020926,20020926-09:30:00,20020926-16:15:00
QQQ,20020927,20020927-09:30:00,20020927-16:15:00
QQQ,20020930,20020930-09:30:00,20020930-16:15:00
QQQ,20021001,20021001-09:30:00,20021001-16:15:00
QQQ,20021002,20021002-09:30:00,20021002-16:15:00
QQQ,20021003,20021003-09:30:00,20021003-16:15:00
QQQ,20021004,20021004-09:30:00,20021004-16:15:00
QQQ,20021007,20021007-09:30:00,20021007-16:15:00
QQQ,20021008,20021008-09:30:00,20021008-16:15:00
QQQ,20021009,20021009-09:30:00,20021009-16:15:00
QQQ,20021010,20021010-09:30:00,20021010-16:15:00
QQQ,20021011,20021011-09:30:00,20021011-16:15:00
QQQ,20021014,20021014-09:30:00,20021014-16:15:00
QQQ,20021015,20021015-09:30:00,20021015-16:15:00
QQQ,20021016,20021016-09:30:00,20021016-16:15:00
QQQ,20021017,20021017-09:30:00,20021017-16:15:00
QQQ,20021018,20021018-09:30:00,20021018-16:15:00
QQQ,20021021,20021021-09:30:00,20021021-16:15:00
QQQ,20021022,20021022-09:30:00,20021022-16:15:00
QQQ,20021023,20021023-09:30:00,20021023-16:15:00
QQQ,20021024,20021024-09:30:00,20021024-16:15:00
QQQ,20021025,20021025-09:30:00,20021025-16:15:00
QQQ,20021028,20021028-09:30:00,20021028-16:15:00
QQQ,20021029,20021029-09:30:00,20021029-16:15:00
QQQ,20021030,20021030-09:30:00,20021030-16:15:00
QQQ,20021031,20021031-09:30:00,20021031-16:15:00
QQQ,20021101,20021101-09:30:00,20021101-16:15:00
QQQ,20021104,20021104-09:30:00,20021104-16:15:00
QQQ,20021105,20021105-09:30:00,20021105-16:15:00
QQQ,20021106,20021106-09:30:00,20021106-16:15:00
QQQ,20021107,20021107-09:30:00,20021107-16:15:00
QQQ,20021108,20021108-09:30:00,20021108-16:15:00
QQQ,20021111,20021111-09:30:00,20021111-16:15:00
QQQ,20021112,20021112-09:30:00,20021112-16:15:00
QQQ,20021113,20021113-09:30:00,20021113-16:15:00
QQQ,20021114,20021114-09:30:00,20021114-16:15:00
QQQ,20021115,20021115-09:30:00,20021115-16:15:00
QQQ,20021118,20021118-09:30:00,20021118-16:15:00
QQQ,20021119,20021119-09:30:00,20021119-16:15:00
QQQ,20021120,20021120-09:30:00,20021120-16:15:00
QQQ,20021121,20021121-09:30:00,20021121-16:15:00
QQQ,20021122,20021122-09:30:00,20021122-16:15:00
QQQ,20021125,20021125-09:30:00,20021125-16:15:00
QQQ,20021126,20021126-09:30:00,20021126-16:15:00
QQQ,20021127,20021127-09:30:00,20021127-16:15:00
QQQ,20021128,20021128-09:30:00,20021128-16:15:00
QQQ,20021129,20021129-09:30:00,20021129-16:15:00
QQQ,20021202,20021202-09:30:00,20021202-16:15:00
QQQ,20021203,20021203-09:30:00,20021203-16:15:00
QQQ,20021204,20021204-09:30:00,20021204-16:15:00
QQQ,20021205,20021205-09:30:00,20021205-16:15:00
QQQ,20021206,20021206-09:30:00,20021206-16:15:00
QQQ,20021209,20021209-09:30:00,20021209-16:15:00
QQQ,20021210,20021210-09:30:00,20021210-16:15:00
QQQ,20021211,20021211-09:30:00,20021211-16:15:00
QQQ,20021212,20021212-09:30:00,20021212-16:15:00
QQQ,20021213,20021213-09:30:00,20021213-16:15:00
QQQ,20021216,20021216-09:30:00,20021216-16:15:00
QQQ,20021217,20021217-09:30:00,20021217-16:15:00
QQQ,20021218,20021218-09:30:00,20021218-16:15:00
QQQ,20021219,20021219-09:30:00,20021219-16:15:00
QQQ,20021220,20021220-09:30:00,20021220-16:15:00
QQQ,20021223,20021223-09:30:00,20021223-16:15:00
QQQ,20021224,20021224-09:30:00,20021224-16:15:00
QQQ,20021225,20021225-09:30:00,20021225-16:15:00
QQQ,20021226,20021226-09:30:00,20021226-16:15:00
QQQ,20021227,20021227-09:30:00,20021227-16:15:00
QQQ,20021230,20021230-09:30:00,20021230-16:15:00
QQQ,20021231,20021231-09:30:00,20021231-16:15:00
QQQ,20030101,20030101-09:30:00,20030101-16:15:00
QQQ,20030102,20030102-09:30:00,20030102-16:15:00
QQQ,20030103,20030103-09:30:00,20030103-16:15:00
QQQ,20030106,20030106-09:30:00,20030106-16:15:00
QQQ,20030107,20030107-09:30:00,20030107-16:15:00
QQQ,20030108,20030108-09:30:00,20030108-16:15:00
QQQ,20030109,20030109-09:30:00,20030109-16:15:00
QQQ,20030110,20030110-09:30:00,20030110-16:15:00
QQQ,20030113,20030113-09:30:00,20030113-16:15:00
QQQ,20030114,20030114-09:30:00,20030114-16:15:00
QQQ,20030115,20030115-09:30:00,20030115-16:15:00
QQQ,20030116,20030116-09:30:00,20030116-16:15:00
QQQ,20030117,20030117-09:30:00,20030117-16:15:00
QQQ,20030120,20030120-09:30:00,20030120-16:15:00
QQQ,20030121,20030121-09:30:00,20030121-16:15:00
QQQ,20030122,20030122-09:30:00,20030122-16:15:00
QQQ,20030123,20030123-09:30:00,20030123-16:15:00
QQQ,20030124,20030124-09:30:00,20030124-16:15:00
QQQ,20030127,20030127-09:30:00,20030127-16:15:00
QQQ,20030128,20030128-09:30:00,20030128-16:15:00
QQQ,20030129,20030129-09:30:00,20030129-16:15:00
QQQ,20030130,20030130-09:30:00,20030130-16:15:00
